Zeit,Produktionskosten [EUR/t],Szenario
37,1008.2492987157046,52
38,413.78959816122,52
39,999.8381257045788,52
40,686.256198805246,52
41,1282.5737009545614,52
42,438.3278800429766,52
43,943.5216904834299,52
44,942.3078740437563,52
1,305.35093569103657,53
2,399.00939007222354,53
3,860.2195613480856,53
4,1307.828562196252,53
5,1104.0945817364948,53
6,1071.901770604673,53
7,969.5842576003851,53
8,935.7706712058388,53
9,794.6223578594373,53
10,1288.8225213414971,53
11,1689.6238928669277,53
12,746.8872334758556,53
13,1045.5269304560836,53
14,539.0698984406459,53
15,913.6604202813579,53
16,852.7315056117261,53
17,1597.6400750377188,53
18,536.6516215005516,53
19,1060.0862594616196,53
20,920.9596942582514,53
21,846.1219327978055,53
22,680.5301124767209,53
23,1104.8954712415405,53
24,725.3916383350328,53
25,407.36419796722066,53
26,34.17556133843089,53
27,387.9132703416935,53
28,652.2058798024386,53
29,945.3305416798676,53
30,438.15905646278435,53
31,464.17834632725487,53
32,143.72788267716444,53
33,775.9315563817194,53
34,332.4485486054818,53
35,680.7941645223476,53
36,788.8357641012807,53
37,1010.5945845753226,53
38,416.831381124826,53
39,954.5546456317267,53
40,691.2645244243416,53
41,1228.6668647817023,53
42,417.3032851526545,53
43,943.8839874996391,53
44,924.3484488754314,53
1,323.09190760013786,54
2,401.42030476387987,54
3,896.8935802048911,54
4,1329.000142280288,54
5,1103.5857262757195,54
6,1091.6793389898232,54
7,956.0760243093428,54
8,915.0930298864714,54
9,809.7748692010429,54
10,1286.4314795029045,54
11,1684.2931696881913,54
12,725.7600482078996,54
13,981.9090426225708,54
14,528.3951414444276,54
15,899.8452127410484,54
16,885.7590137542243,54
17,1555.3142816366485,54
18,522.30023570109,54
19,1049.1678383782087,54
20,909.863779192942,54
21,857.9713681703936,54
22,694.4039720615331,54
23,1087.9479159596315,54
24,729.7443703404189,54
25,411.1983087134706,54
26,4.072338268261188,54
27,394.91079071810316,54
28,642.2723230807296,54
29,902.3278663631247,54
30,424.11415004068436,54
31,475.00035214484427,54
32,153.9519176472519,54
33,775.6831206889192,54
34,345.8254041100776,54
35,695.662842125266,54
36,768.1205617139998,54
37,1030.550087279631,54
38,414.31181641087153,54
39,955.9760478524471,54
40,734.8594965964858,54
41,1255.0949388357712,54
42,438.8593740064423,54
43,888.3344490184733,54
44,940.5415790533177,54
1,303.0036268855609,55
2,403.8259452980273,55
3,900.9388070709075,55
4,1332.9513959229246,55
5,1093.1699433683025,55
6,1084.8842870583646,55
7,961.209235726039,55
8,930.1404007767532,55
9,807.5482381674153,55
10,1284.2832545683825,55
11,1709.5247936968751,55
12,713.5292292008008,55
13,975.2096699678334,55
14,529.5137787747141,55
15,931.6342594267852,55
16,868.6497098547533,55
17,1560.3449159332854,55
18,520.8723085391401,55
19,1072.4752143882808,55
20,940.6507733537044,55
21,879.3786345054718,55
22,696.0926500293757,55
23,1089.0201543390074,55
24,780.2558882309028,55
25,367.34450339597925,55
26,-30.909431753283872,55
27,375.92389572824226,55
28,629.2965300851135,55
29,847.0537565779548,55
30,457.59326503460227,55
31,430.71891452487085,55
32,138.7251528750923,55
33,732.2874764178077,55
34,372.3024000008361,55
35,690.9821258419342,55
36,809.7504335585886,55
37,1058.5904106821458,55
38,421.9351386447462,55
39,920.5905846355362,55
40,715.7199632451451,55
41,1251.6658981609949,55
42,454.3247185623941,55
43,857.3004843231847,55
44,935.3586477106186,55
1,263.1996932255044,56
2,381.2400291678069,56
3,934.3594027880882,56
4,1345.1952984875008,56
5,1102.196351652345,56
6,1074.5020799577192,56
7,953.03971812963,56
8,979.3772125831871,56
9,852.3238844571194,56
10,1247.911853627986,56
11,1684.5030688579727,56
12,714.3854410993049,56
13,937.009912574332,56
14,561.3880779782369,56
15,914.1548861554339,56
16,904.6340288271008,56
17,1568.757413278754,56
18,543.91277429725,56
19,1042.9171206802662,56
20,921.7771644311921,56
21,855.09321191223,56
22,654.1838190531356,56
23,1113.7362405654849,56
24,800.5586610741453,56
25,365.09269386107945,56
26,-9.710025029346578,56
27,398.84165170913326,56
28,641.2478642214548,56
29,911.1094732265001,56
30,418.55121854834624,56
31,414.7482769921284,56
32,144.72850799265015,56
33,738.8440084083217,56
34,373.55638231665847,56
35,678.7481349499066,56
36,791.5924629335323,56
37,1045.6916311410967,56
38,427.6136869557683,56
39,1006.573775062487,56
40,742.9597249017332,56
41,1226.7115760726274,56
42,450.04231924142493,56
43,862.0104908699647,56
44,945.6960246559032,56
1,280.60547851744013,57
2,360.0374845073193,57
3,948.5047996987349,57
4,1330.1147776248372,57
5,1099.502225881189,57
6,1061.3753846934421,57
7,981.5018853998795,57
8,988.8240926420433,57
9,848.4460447042384,57
10,1258.4926794753983,57
11,1712.5871242432,57
12,744.4157437739433,57
13,947.0396654560664,57
14,577.1342427308422,57
15,903.6246388620211,57
16,898.5498911482622,57
17,1571.8831258757778,57
18,590.6677606923942,57
19,1032.5448335538892,57
20,939.9896565050921,57
21,797.3090053750483,57
22,693.4393240044145,57
23,1104.2544539411583,57
24,801.2104996374438,57
25,325.755139605318,57
26,23.91896662654019,57
27,405.3224156817553,57
28,624.3316590016998,57
29,887.3010958747132,57
30,406.1438922429451,57
31,428.88774761662336,57
32,174.60006852529042,57
33,751.3844814307386,57
34,366.807329556963,57
35,722.4074480547848,57
36,781.5583812798457,57
37,983.3642590967547,57
38,475.76003852982143,57
39,1006.8509052528176,57
40,714.8810651588924,57
41,1320.2108332893295,57
42,428.49914965035174,57
43,877.4416430161872,57
44,971.8386614233495,57
1,293.5939550974517,58
2,349.0322256354589,58
3,942.2214392541546,58
4,1301.6669167780249,58
5,1076.9546029518656,58
6,1097.9554648649666,58
7,1012.2966026435056,58
8,1012.0011090204935,58
9,841.0174101606805,58
10,1258.917961948966,58
11,1771.3588600469109,58
12,741.4312989645709,58
13,968.568706179407,58
14,609.9523425785056,58
15,895.3064302951315,58
16,888.8918295903918,58
17,1524.578184725382,58
18,563.1761513211602,58
19,972.0857288372567,58
20,997.4012214890065,58
21,795.604302944452,58
22,712.6464216935799,58
23,1088.057972759061,58
24,800.1098959115518,58
25,318.75906813643985,58
26,12.110996455273353,58
27,436.12416683694966,58
28,580.3569618837157,58
29,850.673312320197,58
30,376.63563094791743,58
31,413.6114643730676,58
32,165.94461548739153,58
33,765.7456595950132,58
34,354.8418904875563,58
35,726.2605318459272,58
36,778.9510621919137,58
37,972.1690136713029,58
38,474.26377390169597,58
39,1033.2402049263424,58
40,759.7120540082011,58
41,1362.9640082716687,58
42,441.7014383895228,58
43,883.3760968834691,58
44,962.4484160939792,58
1,283.58264766364016,59
2,337.57377819141084,59
3,943.7492896599721,59
4,1261.7331686888854,59
5,1073.0600591828704,59
6,1095.435980074513,59
7,999.4192185852938,59
8,1012.2148499100191,59
9,794.3778198689467,59
10,1291.275093595841,59
11,1711.3396491680667,59
12,710.9288788724805,59
13,1003.0163948372127,59
14,654.1431760810253,59
15,882.149869464477,59
16,889.0619398096563,59
17,1480.318029193055,59
18,542.369698057582,59
19,968.0740712802677,59
20,1031.7695768112076,59
21,810.4847691876149,59
22,703.9461079985358,59
23,1110.2862916992126,59
24,761.1778912291809,59
25,331.80358774276425,59
26,32.292145973665214,59
27,398.44909043232553,59
28,633.1508922420161,59
29,891.4627540181409,59
30,416.93229575883356,59
31,409.22507956103436,59
32,149.55444503422882,59
33,781.3307726131211,59
34,356.77175946452036,59
35,696.646779031108,59
36,804.8523655848222,59
37,952.5476153197563,59
38,428.1577964605539,59
39,1029.2653716076122,59
40,728.8439259971127,59
41,1426.6606925499068,59
42,447.1059467062231,59
43,816.843128293032,59
44,1004.4066881519678,59
1,265.6899576144016,60
2,362.74464081222425,60
3,960.1534969389764,60
4,1285.5357582638985,60
5,1057.0748939013201,60
6,1126.0358630209203,60
7,1039.3067581555233,60
8,986.1171369381284,60
9,773.5454510127953,60
10,1241.0172518083468,60
11,1716.5574159605774,60
12,744.4573602145257,60
13,1057.2477213873867,60
14,673.5552292461198,60
15,880.893325388005,60
16,901.2172176481157,60
17,1455.057245388042,60
18,523.9110501408117,60
19,945.6544531016315,60
20,993.0368541153036,60
21,802.0284065489695,60
22,728.8926899780162,60
23,1122.5195246959474,60
24,761.4922333175455,60
25,328.92022643008295,60
26,60.273108707810536,60
27,401.40146028108074,60
28,635.4043755077288,60
29,846.7611252937028,60
30,387.77442903859276,60
31,450.89175329897796,60
32,151.25713082680764,60
33,784.440067227492,60
34,362.78625292580017,60
35,729.2287111179188,60
36,810.2478572974111,60
37,975.2959083043474,60
38,430.993821355625,60
39,974.363891200505,60
40,753.7034200540284,60
41,1437.0949003989085,60
42,480.0651496492221,60
43,871.3236868498409,60
44,1015.5210969127522,60
1,245.90982822073437,61
2,363.6119705037026,61
3,940.2415196753684,61
4,1249.5707717481216,61
5,1015.0552919121802,61
6,1155.7629126210993,61
7,1025.6517967124862,61
8,1008.968759388069,61
9,753.802516744747,61
10,1216.7756952801954,61
11,1703.801677341114,61
12,719.6448193145849,61
13,1019.945009155668,61
14,681.6724673070952,61
15,902.1897187772479,61
16,862.9619691357108,61
17,1472.309608844418,61
18,523.6236584336154,61
19,996.7155663553867,61
20,1010.1925579678326,61
21,801.8258719633305,61
22,711.4580854986912,61
23,1111.5876243717228,61
24,811.2969845395661,61
25,342.0559666593809,61
26,84.51663009923483,61
27,391.7003363984399,61
28,621.1497281973932,61
29,857.3246214195767,61
30,408.1635818793977,61
31,492.1266730232596,61
32,165.1086330817369,61
33,773.4573719440173,61
34,377.81941397847913,61
35,773.3287167592414,61
36,833.5616136231283,61
37,959.0402295952529,61
38,430.52138559129,61
39,968.7587835145072,61
40,702.8660805497562,61
41,1443.8011725447147,61
42,455.82141531517766,61
43,855.7681815662024,61
44,1057.0414115927738,61
1,260.29641224634304,62
2,364.01558452822485,62
3,916.4145474942936,62
4,1325.3400772774444,62
5,1017.2823458700656,62
6,1121.4332378261051,62
7,1027.1822907157386,62
8,1000.8196236864031,62
9,714.5028746283094,62
10,1273.1856445448554,62
11,1678.0339052945512,62
12,766.3192650662638,62
13,1064.2712599818333,62
14,673.498820100255,62
15,897.4610569973555,62
16,867.1562838970939,62
17,1507.1071639492393,62
18,549.3389852417275,62
19,927.3594926098467,62
20,975.2114718391412,62
21,802.8804168786877,62
22,739.2740025245101,62
23,1093.1939030869219,62
24,824.0774981538799,62
25,371.0283189080179,62
26,68.25110842782682,62
27,432.2643445383318,62
28,580.8908972804306,62
29,857.6216764555663,62
30,412.256263385838,62
31,481.09617043966324,62
32,182.2332560456774,62
33,792.8619813595441,62
34,405.18957599878985,62
35,777.1360875974586,62
36,844.1832209472603,62
37,943.819229484282,62
38,433.52053469000066,62
39,1023.3984400200416,62
40,672.2724523588191,62
41,1437.923931164799,62
42,454.77470108112516,62
43,810.6834862798434,62
44,1083.9490206847809,62
1,268.28001906300113,63
2,327.8972122298052,63
3,971.9836833320168,63
4,1351.8361732090664,63
5,1013.9917025251867,63
6,1070.2978765275213,63
7,1018.022770569986,63
8,1002.8738643926393,63
9,732.6251703016003,63
10,1259.1263761194498,63
11,1656.5796695950016,63
12,761.3785498053121,63
13,1081.2544458620182,63
14,673.745711250764,63
15,838.4942721748873,63
16,913.5878857062831,63
17,1535.2398493101684,63
18,577.5036419737609,63
19,917.6155256464051,63
20,1020.14141606329,63
21,796.1519982961561,63
22,711.3542336784928,63
23,1146.6280369868248,63
24,803.4384357123358,63
25,362.0255051729848,63
26,102.79080099918156,63
27,426.1643821745343,63
28,603.2655233498451,63
29,838.7267744510087,63
30,398.1616848030339,63
31,483.89011516998914,63
32,200.51477959161983,63
33,796.425876228576,63
34,416.2440534188875,63
35,760.9402842138755,63
36,864.7703456439889,63
37,968.7302233237149,63
38,474.5771484352048,63
39,1051.6907366794553,63
40,706.3094469482095,63
41,1423.2671526020868,63
42,435.1891221954483,63
43,827.0557087899458,63
44,1053.8464445276961,63
1,271.86978532727596,64
2,353.9112199910804,64
3,960.5787461284883,64
4,1349.0409970778148,64
5,1023.3040894669746,64
6,1106.2754794362759,64
7,981.6297026092452,64
8,1049.4113017256027,64
9,721.6812836484733,64
10,1271.588813530796,64
11,1697.6824606626533,64
12,813.3573587682015,64
13,1132.6159256642345,64
14,689.4060396329309,64
15,823.3553424360136,64
16,925.4765286492672,64
17,1640.6303277472698,64
18,596.4159640989056,64
19,913.4987929516902,64
20,1009.7341313284858,64
21,791.8643980506988,64
22,741.9498056670197,64
23,1138.4084277564227,64
24,839.4021897417254,64
25,356.3977340861672,64
26,137.0013901012463,64
27,421.91200735547926,64
28,606.1763332545098,64
29,829.5972944153954,64
30,417.0060488980209,64
31,496.8265083461242,64
32,236.6911259926474,64
33,778.3907247837644,64
34,387.36208014482906,64
35,780.3123273494933,64
36,859.1121075925581,64
37,966.1009953402591,64
38,450.59640099937485,64
39,1092.369724683498,64
40,665.7068142692591,64
41,1370.7086165342969,64
42,461.9127775851788,64
43,827.5340005649691,64
44,998.1645326461096,64
1,280.876449158786,65
2,350.131216855686,65
3,942.2023228919029,65
4,1365.9205895464947,65
5,1047.8693425571048,65
6,1099.5660748055475,65
7,939.8810407997546,65
8,1047.730486659762,65
9,675.9276442128386,65
10,1291.7842762223072,65
11,1616.63293572401,65
12,827.0869081501107,65
13,1091.8425003449158,65
14,715.1231373606713,65
15,818.8848503728465,65
16,965.0095216028881,65
17,1683.857480185616,65
18,630.5800944340197,65
19,927.9870700463097,65
20,1021.3783948772488,65
21,782.3294273823903,65
22,763.0983742020877,65
23,1102.232998394909,65
24,869.6523161977024,65
25,328.4833288055768,65
26,135.14490742184654,65
27,410.91377083559945,65
28,614.7524669017336,65
29,827.7879905093205,65
30,461.41742828824124,65
31,484.0886194707639,65
32,254.54604063879225,65
33,759.608224742379,65
34,386.79846555853436,65
35,786.8668653206713,65
36,824.8972404626479,65
37,991.7888782999577,65
38,451.86924806454715,65
39,1109.8043788280902,65
40,673.8866339662712,65
41,1339.8600329123246,65
42,461.93897678009694,65
43,849.8963542829445,65
44,968.4500407108252,65
1,254.26894595520412,66
2,333.6903025870869,66
3,931.6079926122992,66
4,1332.80946583574,66
5,1012.5681366338698,66
6,1078.4455636241948,66
7,932.0670661800452,66
8,1014.3753452891518,66
9,691.8946970989938,66
10,1350.5077913846549,66
11,1667.5381578314996,66
12,809.1980138210708,66
13,1143.1278289587947,66
14,690.9711981427769,66
15,807.3688295861533,66
16,1041.9343253935224,66
17,1683.4136660601162,66
18,626.4105931258656,66
19,944.5190267777158,66
20,1042.4209610170917,66
21,747.280920604044,66
22,787.2843066492221,66
23,1106.6705373986658,66
24,873.5141241211595,66
25,274.51095289190084,66
26,154.5262209670626,66
27,367.30014510568344,66
28,590.6322443691042,66
29,837.8467746317419,66
30,471.70260595207276,66
31,478.5946964361078,66
32,247.82139641192774,66
33,779.3153873212266,66
34,413.1646558616867,66
35,754.790853322164,66
36,843.779879665278,66
37,1023.961957046828,66
38,452.52427893647877,66
39,1121.8649458143234,66
40,676.9505259066481,66
41,1286.48414221245,66
42,468.7398413243203,66
43,834.9894913090299,66
44,971.5404689308897,66
1,249.27053814080972,67
2,305.6845565991065,67
3,874.6938730001235,67
4,1362.9150429327892,67
5,1001.0804941835194,67
6,1064.8824397058781,67
7,884.8896952840411,67
8,1007.3444374629325,67
9,684.3430071995745,67
10,1394.7496338718731,67
11,1694.233906019388,67
12,842.0573428868888,67
13,1121.1093715913576,67
14,683.7829820117181,67
15,831.7044547810412,67
16,1114.6025421022991,67
17,1729.8949614952548,67
18,593.792453305933,67
19,970.0956038696346,67
20,1060.3372288767982,67
21,749.100109784699,67
22,755.165694821783,67
23,1165.5002059979072,67
24,842.9222695987892,67
25,246.71152899603732,67
26,126.27640696743518,67
27,367.37229505337206,67
28,587.6568766090288,67
29,774.0986613244532,67
30,480.3858923221717,67
31,512.1298726632025,67
32,258.14243481146195,67
33,755.235271104172,67
34,423.21835312586154,67
35,714.5179169592683,67
36,848.9320276966254,67
37,999.0065865780927,67
38,484.9897863557845,67
39,1133.078868057788,67
40,643.0955235162621,67
41,1240.9345285097718,67
42,450.1248986248599,67
43,873.1506974897361,67
44,1027.5317097100144,67
1,233.69636839306133,68
2,290.3151391306804,68
3,836.7480308037292,68
4,1405.707615075042,68
5,943.6440758252984,68
6,1029.1273068766386,68
7,882.1187236264673,68
8,988.9868143043711,68
9,660.1826840760546,68
10,1384.3638775185307,68
11,1691.8016812078326,68
12,862.4679701269021,68
13,1183.9851044523966,68
14,639.1268823344891,68
15,844.3756059953174,68
16,1124.2987303491432,68
17,1748.439937085985,68
18,624.321405463356,68
19,1000.9131162966592,68
20,1032.2371601196667,68
21,783.1524997392133,68
22,826.8344189410916,68
23,1173.604948756071,68
24,848.8641837949989,68
25,256.8853623614426,68
26,111.25571999698367,68
27,348.02346125879427,68
28,607.8529913583382,68
29,735.7613243546122,68
30,457.57371802673725,68
31,504.3672346656096,68
32,245.89675573386236,68
33,778.6629305120838,68
34,428.9242016911759,68
35,724.6840446580412,68
36,891.236427436925,68
37,1049.207406919577,68
38,479.9911500457446,68
39,1194.2579461761652,68
40,647.1903674757615,68
41,1217.9796010916987,68
42,421.55093659855964,68
43,869.7014934512972,68
44,1063.854715414783,68
1,266.14625772914997,69
2,272.3940100797538,69
3,818.4926498195591,69
4,1328.979150244425,69
5,948.5907149621602,69
6,1012.1429157887095,69
7,882.4807143720619,69
8,1013.7611526428869,69
9,617.8213711183477,69
10,1370.0001934978097,69
11,1687.5500896831275,69
12,894.5967222224399,69
13,1204.1819397290747,69
14,673.897182299444,69
15,868.4248535787442,69
16,1124.1404065826557,69
17,1743.7021230255039,69
18,651.5265232759989,69
19,941.9202306410104,69
20,1039.983935877924,69
21,778.1541363105944,69
22,839.75957651819,69
23,1181.1365543643044,69
24,793.1672076245027,69
25,264.7601426587788,69
26,99.74894220095544,69
27,383.08194562590546,69
28,625.9406799307416,69
29,740.4835641338656,69
30,488.3308210598659,69
31,491.49772414557316,69
32,274.23901415188476,69
33,781.7190743765324,69
34,446.51404197491934,69
35,729.9531243955239,69
36,852.1147228789947,69
37,1064.4922167682985,69
38,424.71275097224657,69
39,1204.3615292079064,69
40,623.7802248974393,69
41,1229.3290520138564,69
42,431.81832001602453,69
43,863.8679358076338,69
44,1071.553243850839,69
1,260.4735053498771,70
2,279.6645711036243,70
3,828.3964774718145,70
4,1275.0876309650137,70
5,900.1370885306185,70
6,1023.2697676615602,70
7,915.0736513834056,70
8,1046.874413840485,70
9,633.921962967272,70
10,1358.7452467222924,70
11,1660.5213417608118,70
12,846.2012453781878,70
13,1174.960089744774,70
14,672.8204855854761,70
15,866.188326525113,70
16,1083.143138271316,70
17,1722.706751143394,70
18,677.763565098617,70
19,944.543657241721,70
20,1058.0870607838438,70
21,745.1192595133222,70
22,853.6114346896463,70
23,1141.3211289174856,70
24,824.8735121517506,70
25,273.93968383375875,70
26,115.16891173470853,70
27,415.0427819666133,70
28,655.7614297336388,70
29,761.0726203008851,70
30,461.235250535214,70
31,532.4132508642563,70
32,256.98074388026544,70
33,780.7613570283606,70
34,425.2719896356344,70
35,710.8051440806902,70
36,880.2836736470101,70
37,1033.3624505239306,70
38,451.0889234757815,70
39,1201.102920095829,70
40,659.6353648355159,70
41,1244.855950763003,70
42,434.96609564430327,70
43,881.7182186135033,70
44,995.4356069091363,70
1,253.3731181993593,71
2,248.64442010928133,71
3,812.8321177624872,71
4,1304.639531882734,71
5,892.9821013678898,71
6,1018.8601568001747,71
7,873.1808934602835,71
8,1016.5845227203891,71
9,622.9913599468782,71
10,1284.2031057595361,71
11,1732.01004621658,71
12,836.2506676135438,71
13,1126.4704962140913,71
14,674.2224181768656,71
15,864.0579130773216,71
16,1068.522270802882,71
17,1721.5631173535303,71
18,662.6504966901895,71
19,928.2470903222484,71
20,1092.1590819887326,71
21,734.7245819605428,71
22,834.7572445362003,71
23,1171.7528717847463,71
24,806.8257898480415,71
25,251.85332326734243,71
26,146.72385247060782,71
27,406.8263882822172,71
28,634.9049428644122,71
29,779.3664983344352,71
30,443.04384478000014,71
31,491.4811596728902,71
32,270.0503543043369,71
33,768.953461922122,71
34,441.88760790939756,71
35,706.9385100743634,71
36,896.1490011498548,71
37,1020.6576996491733,71
38,457.8979090116888,71
39,1215.5301854079364,71
40,670.1807490293241,71
41,1262.230585330477,71
42,459.16573564337904,71
43,909.4326784272181,71
44,1031.4694003884706,71
1,257.3492465598488,72
2,240.50422371970998,72
3,873.5834618588738,72
4,1344.0871930878504,72
5,827.1237544459552,72
6,1017.7137462444567,72
7,904.6127389872627,72
8,986.3514639683187,72
9,644.5923321393967,72
10,1278.773231187893,72
11,1705.7143267448666,72
12,860.9324974997763,72
13,1130.4803214612152,72
14,654.1041702926052,72
15,841.5648548299035,72
16,1125.0710646244172,72
17,1718.621237414222,72
18,635.6270752315706,72
19,887.315172784912,72
20,1025.5741243657133,72
21,749.7098286346227,72
22,778.4245612725969,72
23,1171.4111298837763,72
24,857.8338712112235,72
25,262.5718028852057,72
26,130.41195884079957,72
27,391.37256107724403,72
28,646.9157167488186,72
29,803.8489260522368,72
30,452.86438432483897,72
31,508.56703860179516,72
32,267.9422829750817,72
33,805.8632560422276,72
34,418.0422727913748,72
35,686.1032355767728,72
36,900.8202134319067,72
37,955.7306182051958,72
38,449.6358927103276,72
39,1208.9279357539817,72
40,696.1265144451536,72
41,1200.8751972969173,72
42,456.52627936767766,72
43,905.4547385550902,72
44,999.6050150150547,72
1,309.4044234211924,73
2,241.09614168837427,73
3,901.2360036133266,73
4,1388.5169655854347,73
5,836.6299618014235,73
6,995.9259849187812,73
7,907.3761386652452,73
8,952.0789030332071,73
9,641.9756384478673,73
10,1241.5587341833266,73
11,1740.349182282908,73
12,848.2050353343155,73
13,1159.8600886309766,73
14,620.3946978867732,73
15,916.7517620271594,73
16,1145.922806383774,73
17,1702.884862883013,73
18,618.7997042335058,73
19,886.550519775263,73
20,1019.6100684047973,73
21,744.6791308011667,73
22,791.7786132603068,73
23,1180.8292578072255,73
24,865.0727570673146,73
25,220.20437434271886,73
26,154.9840604538976,73
27,394.63162937295743,73
28,625.6897386564049,73
29,782.2150783210856,73
30,482.3978509204404,73
31,502.66732896388214,73
32,268.57910896315883,73
33,798.8459528625048,73
34,424.06302329233756,73
35,719.2815260729841,73
36,928.9093764595287,73
37,987.4376571971815,73
38,442.22353836657743,73
39,1209.0028626817063,73
40,693.8253430066763,73
41,1276.9006030507228,73
42,473.66977121039525,73
43,871.2107617876368,73
44,978.9683354263475,73
1,343.0616300182801,74
2,204.64413117270996,74
3,920.3013698974302,74
4,1353.0743831748728,74
5,771.4315431207524,74
6,976.5409597345346,74
7,924.5059314759493,74
8,996.9069652794913,74
9,672.2988409301587,74
10,1272.5478645511419,74
11,1730.6293719840073,74
12,842.3538273695445,74
13,1151.4343888139495,74
14,620.2579992037985,74
15,961.5577276681057,74
16,1173.294320551879,74
17,1698.5493888292738,74
18,621.2419102185879,74
19,900.5618768045849,74
20,1042.3671616902402,74
21,745.5868119888275,74
22,757.8024629910811,74
23,1238.0089948218356,74
24,873.1560968484333,74
25,207.6588869340906,74
26,172.23670215356935,74
27,416.21398828439015,74
28,620.4350734778494,74
29,811.9623143596341,74
30,439.11547172203615,74
31,490.4739043609632,74
32,221.13907114257665,74
33,752.6376782008642,74
34,420.37985843007044,74
35,696.1170690955074,74
36,903.5481548442766,74
37,998.5521734659908,74
38,414.5491383279478,74
39,1176.6286834243674,74
40,698.527245267532,74
41,1255.13256833903,74
42,468.68198457024715,74
43,881.3783084860931,74
44,1026.1653195754473,74
1,338.50569934479165,75
2,196.24186796623738,75
3,978.0928859079403,75
4,1358.21961697223,75
5,737.0313262531437,75
6,994.8982885193743,75
7,872.7414594613035,75
8,1013.2273059225458,75
9,676.43561224025,75
10,1283.8523034748869,75
11,1713.3044009431242,75
12,855.658763102789,75
13,1114.10851331075,75
14,604.0181822307909,75
15,997.3882742251258,75
16,1213.8625066310617,75
17,1629.3576934219498,75
18,634.7861952160433,75
19,891.9134912966076,75
20,1039.5980092002626,75
21,778.6284851402769,75
22,739.500414945909,75
23,1221.415782897477,75
24,892.8792933255944,75
25,236.11815773909865,75
26,127.58099153206025,75
27,418.40109501016616,75
28,657.6681160161559,75
29,767.7246800518673,75
30,456.59306171721545,75
31,473.04668237329633,75
32,237.49747061433234,75
33,785.2555203457398,75
34,380.63322354388555,75
35,691.0427088921427,75
36,894.9566006311253,75
37,961.1421726227474,75
38,426.20401961762644,75
39,1106.9059430182713,75
40,746.5193889203372,75
41,1254.2162413324481,75
42,480.2592401920828,75
43,897.780605390524,75
44,1019.0631080122121,75
1,344.23321939627664,76
2,207.78901831503612,76
3,1020.0735419816547,76
4,1380.811120853324,76
5,715.0243464643751,76
6,1039.6553393916392,76
7,837.2657888449023,76
8,1023.4358235624804,76
9,722.3930686449179,76
10,1251.5449108169873,76
11,1705.6376103562136,76
12,850.3088135717506,76
13,1150.3518262648536,76
14,618.8836833471764,76
15,1052.6732172196944,76
16,1251.2286678971516,76
17,1669.1863542040069,76
18,657.4095154898508,76
19,864.7089832202288,76
20,1017.106389956115,76
21,786.4689885137346,76
22,785.5683560886172,76
23,1269.6542795606783,76
24,935.6341302599506,76
25,229.17549058567798,76
26,139.50249766041023,76
27,407.9301640680593,76
28,679.7520604290104,76
29,767.8775480486798,76
30,436.36222317585657,76
31,443.0875935462254,76
32,239.6369883403694,76
33,791.0296465815524,76
34,394.299043187648,76
35,749.2412571463229,76
36,887.8936661274836,76
37,960.4567914884447,76
38,434.83445149402655,76
39,1161.1340013426448,76
40,786.2589645396494,76
41,1258.4228092638234,76
42,479.2048048123208,76
43,868.7617177018324,76
44,996.8981558245782,76
1,336.116002985196,77
2,195.38411112399427,77
3,1034.1679195539134,77
4,1394.9172344628296,77
5,741.2424521366792,77
6,1052.8514259267447,77
7,818.4417704253282,77
8,997.090835443876,77
9,724.4253044830276,77
10,1280.9754533512828,77
11,1640.3097257426753,77
12,889.7718050631787,77
13,1137.2479099570671,77
14,622.6973853089502,77
15,1089.6156923780281,77
16,1269.3643026565476,77
17,1629.3943870023922,77
18,612.3245861255687,77
19,909.9246745388397,77
20,988.6429714560728,77
21,802.7580834998122,77
22,754.2490445159016,77
23,1254.719697348776,77
24,887.8662169636258,77
25,232.67966448202083,77
26,149.59637534508286,77
27,381.93434298013494,77
28,684.7674907469514,77
29,816.8863218561025,77
30,446.5213167749787,77
31,452.0919702794522,77
32,267.91595304895753,77
33,848.3532061335995,77
34,414.45983011499857,77
35,704.7368437810584,77
36,946.0438082969816,77
37,970.6102688469655,77
38,454.3555612089251,77
39,1116.639964179188,77
40,838.7895130792131,77
41,1263.9167928717318,77
42,507.9826118554704,77
43,844.3688426650989,77
44,982.3778203117469,77
1,347.76546044328455,78
2,178.90318198480986,78
3,994.9823488555131,78
4,1441.9770923843412,78
5,727.3080341255234,78
6,1039.5564655161152,78
7,778.4024463063919,78
8,1013.0133718615606,78
9,695.755510474386,78
10,1289.8335972001212,78
11,1605.442820466311,78
12,887.7863708603164,78
13,1185.3461744995873,78
14,648.1588330934859,78
15,1070.2459235714161,78
16,1236.8348051166274,78
17,1659.9176007495748,78
18,665.922794195965,78
19,913.2404775798558,78
20,962.1073657738007,78
21,787.4764022814451,78
22,750.6204598585831,78
23,1238.158295332183,78
24,877.9999074026387,78
25,244.23256905094448,78
26,129.05258956045418,78
27,367.81809972011575,78
28,723.2304259410685,78
29,800.3496143043849,78
30,420.30160029760907,78
31,424.0195656833763,78
32,242.8326534303043,78
33,879.1597185120766,78
34,420.81300674481764,78
35,655.1578788801656,78
36,939.7347668946325,78
37,959.0076967131507,78
38,450.14137796342413,78
39,1153.5911916441555,78
40,824.1853675811453,78
41,1247.5488297512215,78
